countyfips,mean_confirmed_7d_diff,mean_deaths_7d_diff
45001,3.2857142857142856,0.5714285714285714
22001,44.142857142857146,1.7142857142857142
51001,1.7142857142857142,0
16001,169,2.142857142857143
19001,0,0
21001,2.2857142857142856,0
29001,1.2857142857142858,0
40001,10,0.14285714285714285
8001,75.57142857142857,0.7142857142857143
16003,0.2857142857142857,0
17001,9.428571428571429,0
18001,2.142857142857143,0
19003,0.14285714285714285,0
28001,11.714285714285714,0.14285714285714285
31001,1.2857142857142858,0
39001,1.5714285714285714,0
42001,3.857142857142857,0.42857142857142855
53001,7.714285714285714,0.2857142857142857
55001,1.4285714285714286,0
50001,0,0
72001,0.7142857142857143,0
72003,2.857142857142857,0
72005,5.714285714285714,0
72007,2.142857142857143,0
72009,1.2857142857142858,0
45003,42,0.7142857142857143
27001,0.5714285714285714,0
12001,80,0.8571428571428571
37001,36.714285714285715,0.14285714285714285
6001,178.57142857142858,2.142857142857143
8003,1.8571428571428572,0.14285714285714285
36001,16.714285714285715,0.42857142857142855
56001,0.7142857142857143,0
51003,12.142857142857142,0
26001,0,0
28003,18,0.14285714285714285
2013,0,0
2016,0.2857142857142857,0
17003,0.42857142857142855,0
37003,5.285714285714286,0
51510,23.857142857142858,0.14285714285714285
40003,0.2857142857142857,0
26003,0.14285714285714285,0
19005,0.2857142857142857,0
26005,5.285714285714286,0
24001,3.142857142857143,0
36003,0.2857142857142857,0
37005,1.2857142857142858,0
51005,0.2857142857142857,0
42003,145.57142857142858,1.7142857142857142
18003,30.428571428571427,1.5714285714285714
20001,0.5714285714285714,0
21003,1.1428571428571428,0.14285714285714285
22003,35.42857142857143,0.42857142857142855
39003,13.142857142857142,0
45005,4.285714285714286,0
26007,0,0
6003,0,0
6005,3.142857142857143,0
51007,1.5714285714285714,0
51009,4.428571428571429,0
28005,5.142857142857143,0
72011,1.8571428571428572,0
2020,65,0
20003,0.2857142857142857,0
21005,1.7142857142857142,0
45007,43.714285714285715,2
47001,24.714285714285715,0.14285714285714285
48001,15.857142857142858,0.5714285714285714
29003,1.4285714285714286,0
48003,4.857142857142857,0.2857142857142857
23001,4.428571428571429,0.14285714285714285
48005,69.57142857142857,2.7142857142857144
24003,67.85714285714286,0.14285714285714285
27003,47.285714285714285,0.2857142857142857
37007,3.5714285714285716,0
31003,0.14285714285714285,0
26009,0.8571428571428571,0
4001,23.714285714285715,1.8571428571428572
19007,0.2857142857142857,0
13001,11.571428571428571,0.14285714285714285
51011,1.2857142857142858,0
48007,4.142857142857143,1
8005,78.71428571428571,1.4285714285714286
48009,0.2857142857142857,0
8007,1.4285714285714286,0
72013,5.714285714285714,0
26011,0.14285714285714285,0.14285714285714285
5001,4,0
51013,13.285714285714286,0
42005,6.714285714285714,0
48011,0.2857142857142857,0
23003,0.14285714285714285,0
72015,0.8571428571428571,0
31005,0,0
22005,47.857142857142854,0
37009,2.857142857142857,0
39005,2.142857142857143,0
55003,0.5714285714285714,0
5003,7,0
39007,5.285714285714286,0
53003,0.14285714285714285,0
22007,7.571428571428571,0.14285714285714285
48013,3.7142857142857144,1.2857142857142858
20005,1.4285714285714286,0
29005,0.7142857142857143,0
39009,6,0
13003,6.714285714285714,0
34001,21.285714285714285,0.5714285714285714
40005,1.5714285714285714,0
28007,6.285714285714286,0
29007,2.4285714285714284,0
19009,0.42857142857142855,0
39011,6.285714285714286,0
51015,2.4285714285714284,0.14285714285714285
46003,0.2857142857142857,0
48015,5.285714285714286,0.7142857142857143
1001,13.714285714285714,0
37011,3.142857142857143,0
22009,21.714285714285715,0.5714285714285714
8009,0,0
13005,6.571428571428571,0
48017,2.142857142857143,0.2857142857142857
12003,11,0
13007,1.1428571428571428,0
41001,1,0
1003,102.28571428571429,0.2857142857142857
13009,15.428571428571429,0.2857142857142857
21007,0.42857142857142855,0
24005,179.71428571428572,2.4285714285714284
24510,151.14285714285714,2
45009,9.142857142857142,1
48019,3.857142857142857,0.14285714285714285
13011,3.142857142857143,0
31007,0,0
16005,9.428571428571429,0.14285714285714285
26013,0,0
20007,0.14285714285714285,0
1005,7.285714285714286,0
54001,0.2857142857142857,0
72017,3.142857142857143,0
38003,0.5714285714285714,0
25001,11.285714285714286,0.14285714285714285
45011,10,0.2857142857142857
72019,4.142857142857143,0
21009,11.714285714285714,0
55005,7.857142857142857,0.2857142857142857
13013,25.857142857142858,0.2857142857142857
26015,1.7142857142857142,0
29009,5,0
18005,8,0.14285714285714285
20009,2.5714285714285716,0
29011,1.5714285714285714,0
13015,34,0.8571428571428571
48021,31.857142857142858,0.7142857142857143
29013,1.7142857142857142,0
21011,1.1428571428571428,0
51017,0.2857142857142857,0
5005,1.4285714285714286,0
12005,135.85714285714286,1
26017,6.857142857142857,0
72021,32.285714285714285,0
55007,0.8571428571428571,0
48023,0.42857142857142855,0
46005,1.7142857142857142,0
16007,0.42857142857142855,0
37013,14.857142857142858,0.2857142857142857
45013,86.28571428571429,1
22011,23.428571428571427,0.5714285714285714
40007,0.2857142857142857,0
42007,21.857142857142858,0.5714285714285714
30001,2.142857142857143,0
27005,4.428571428571429,0.14285714285714285
40009,1.5714285714285714,0
42009,2.4285714285714284,0
47003,12.857142857142858,0
51019,6.142857142857143,0
48025,21.285714285714285,0.8571428571428571
33001,0.5714285714285714,0
21013,10.428571428571429,0.14285714285714285
48027,50.57142857142857,1.1428571428571428
39013,1.2857142857142858,0.14285714285714285
27007,6.285714285714286,0
13017,5.428571428571429,0
16009,1.5714285714285714,0
46007,0,0
50003,0.2857142857142857,0
38005,6.142857142857143,0
8011,0,0
5007,54.57142857142857,1
18007,0.2857142857142857,0
19011,2.857142857142857,0
27009,2.5714285714285716,0
28009,3.142857142857143,0
29015,4,0.14285714285714285
41003,1.2857142857142858,0
47005,3,0
53005,51.42857142857143,0.42857142857142855
26019,0.8571428571428571,0
34003,41.285714285714285,2
45015,69.14285714285714,2.7142857142857144
54003,7.714285714285714,0.14285714285714285
42011,30.714285714285715,0.42857142857142855
25003,3.142857142857143,0
35001,88.85714285714286,1.5714285714285714
13019,5,0
26021,13.142857142857142,0.42857142857142855
37015,5.428571428571429,0
2050,0.14285714285714285,0
48029,731.7142857142857,33.57142857142857
1007,7.428571428571429,0
13021,67.14285714285714,1.7142857142857142
22013,3.2857142857142856,0.14285714285714285
30003,9.714285714285714,0
56003,0.14285714285714285,0
27011,0,0
38007,0,0
16011,5.428571428571429,0
19013,24.142857142857142,0.14285714285714285
18009,0.8571428571428571,0
37017,6.571428571428571,0.14285714285714285
16013,0.7142857142857143,0.14285714285714285
30005,0.14285714285714285,0
31009,0,0
40011,1.5714285714285714,0
42013,6,0.14285714285714285
48031,2.142857142857143,0.14285714285714285
51021,0,0
13023,2,0.2857142857142857
47007,1.4285714285714286,0
1009,18.285714285714285,0
47009,46.142857142857146,0.14285714285714285
27013,11.714285714285714,0.2857142857142857
16015,1.5714285714285714,0.14285714285714285
28011,29.571428571428573,0.42857142857142855
29017,1,0
46009,0,0
17005,1.8571428571428572,0.14285714285714285
16017,5.571428571428571,0
16019,31.142857142857142,0
5009,6.428571428571429,0
17007,7,0.2857142857142857
18011,6.428571428571429,0
19015,4.285714285714286,0
21015,13.571428571428571,0.14285714285714285
29019,37.857142857142854,0.14285714285714285
31011,0,0
54005,1,0
48035,4.571428571428571,0.2857142857142857
22015,38.714285714285715,1.5714285714285714
51023,1.7142857142857142,0
38009,0.42857142857142855,0
8013,21.571428571428573,0
16021,1.4285714285714286,0
20011,0.8571428571428571,0
21017,1.2857142857142858,0
48037,8.571428571428571,1.7142857142857142
38011,0.7142857142857143,0
31013,0.42857142857142855,0
21019,3.7142857142857144,0
31015,0,0
21021,7.285714285714286,0
21023,0.5714285714285714,0
12007,6,0.14285714285714285
42015,1.1428571428571428,0
5011,2.7142857142857144,0.14285714285714285
47011,36.285714285714285,0.2857142857142857
26023,1.7142857142857142,0
13025,5,0.14285714285714285
54007,0.14285714285714285,0
48039,142.85714285714286,2.5714285714285716
48041,48.57142857142857,-0.2857142857142857
21025,0.42857142857142855,0
21027,0.7142857142857143,0
19017,4,0
12009,106,4.571428571428571
48043,2.142857142857143,0.14285714285714285
48045,0.2857142857142857,0
25005,26.714285714285715,1.1428571428571428
44001,1,0
51520,2.7142857142857144,0
2060,0,0
30007,0.14285714285714285,0
54009,1.8571428571428572,0.14285714285714285
46011,0.8571428571428571,0
13027,6.857142857142857,0.14285714285714285
48047,3.2857142857142856,0.14285714285714285
36007,10.714285714285714,0.5714285714285714
8014,3,0.14285714285714285
12011,1297.142857142857,12.857142857142858
17009,0.14285714285714285,0
18013,1.5714285714285714,0
20013,0,0
27015,1.8571428571428572,0
31017,0,0
39015,2.5714285714285716,0
46013,2.4285714285714284,0
48049,6,0
55009,32.285714285714285,0.5714285714285714
46015,0,0
37019,16.285714285714285,0.2857142857142857
51025,3.2857142857142856,0
13029,14.285714285714286,0.14285714285714285
40013,14.857142857142858,0
19019,2.4285714285714284,0
29021,5.285714285714286,0.14285714285714285
51027,1.4285714285714286,0
51029,0.7142857142857143,0
42017,43.42857142857143,0.14285714285714285
19021,2.7142857142857144,0
51530,2.2857142857142856,0
31019,7.285714285714286,0
46017,0.14285714285714285,0
55011,1.1428571428571428,0
21029,8.857142857142858,0
13031,21.857142857142858,0.42857142857142855
1011,3.7142857142857144,0.14285714285714285
37021,40.285714285714285,0.5714285714285714
17011,3.857142857142857,0
13033,15.285714285714286,0
37023,21.285714285714285,0.42857142857142855
38013,0.8571428571428571,0
38015,34.857142857142854,0.2857142857142857
48051,4.142857142857143,0.7142857142857143
34005,29.428571428571427,0.7142857142857143
48053,25.571428571428573,0.5714285714285714
55013,1.1428571428571428,0
31021,-0.14285714285714285,0
1013,4.857142857142857,0.2857142857142857
19023,2,0
20015,6.857142857142857,0
21031,0.8571428571428571,0.14285714285714285
29023,8.428571428571429,0.2857142857142857
31023,0,0
39017,42,0.8571428571428571
42019,9.857142857142858,0
6007,29.714285714285715,0.2857142857142857
46019,0.14285714285714285,0
13035,7.142857142857143,0.14285714285714285
37025,31.857142857142858,0.42857142857142855
54011,8.714285714285714,0
72023,2.7142857142857144,0
22017,102.28571428571429,0.8571428571428571
40015,10.285714285714286,0.14285714285714285
72025,14.857142857142858,0
6009,0.7142857142857143,0
22019,161.57142857142858,2.2857142857142856
21033,0.14285714285714285,0
22021,3.2857142857142856,0
29025,0.7142857142857143,0
37027,28.714285714285715,0.2857142857142857
48055,24.714285714285715,1.7142857142857142
50005,0.14285714285714285,0
1015,51,0
5013,0.42857142857142855,0
12013,5.142857142857143,0
13037,0.5714285714285714,0
17013,0.2857142857142857,0
19025,0.7142857142857143,0
26025,5,0.14285714285714285
28013,10.714285714285714,0.42857142857142855
45017,7.142857142857143,0.5714285714285714
48057,24.857142857142858,-0.14285714285714285
54013,0.14285714285714285,0
48059,0.2857142857142857,0.14285714285714285
29027,2.7142857142857144,0
21035,2.857142857142857,0
55015,4.428571428571429,0
24009,8.142857142857142,0
16025,0,0
42021,7.285714285714286,0
13039,18.714285714285715,0.14285714285714285
29029,18.142857142857142,0.14285714285714285
34007,42.857142857142854,1.2857142857142858
37029,0.8571428571428571,0
22023,1.7142857142857142,0
42023,0,0
48061,284,23.571428571428573
48063,3,0.2857142857142857
21037,8.428571428571429,0
46021,0,0
47013,7.142857142857143,0
51031,5.285714285714286,0
56005,2,0
72027,2.7142857142857144,0
40017,32.42857142857143,0.14285714285714285
13043,6.857142857142857,0.14285714285714285
47015,4.285714285714286,0
72029,6.285714285714286,0
16027,120,1.7142857142857142
29031,12.428571428571429,0
34009,5.714285714285714,0.5714285714285714
30009,0.8571428571428571,0
42025,3.4285714285714284,0
56007,3.857142857142857,0
16029,0,0
21039,0.42857142857142855,0
27017,1.4285714285714286,0
72031,23,0
24011,7,0
51033,1.8571428571428572,0
5015,5.285714285714286,0
13045,32.42857142857143,0
17015,1.7142857142857142,0
18015,0.2857142857142857,0
19027,3.2857142857142856,0
21041,1.4285714285714286,0
24013,15.142857142857142,0
28015,1.7142857142857142,0
29033,4.285714285714286,0
33003,1.5714285714285714,0.14285714285714285
39019,1.8571428571428572,0.14285714285714285
47017,9.428571428571429,0
51035,2.857142857142857,0.14285714285714285
48065,0.14285714285714285,0
32510,4.285714285714286,0.14285714285714285
21043,1.8571428571428572,0
29035,0.14285714285714285,0
40019,6.142857142857143,0
47019,14.571428571428571,0.2857142857142857
37031,13,0
27019,13.857142857142858,0
30013,6.285714285714286,0
21045,3.2857142857142856,0.2857142857142857
17017,2.4285714285714284,0
18017,7.714285714285714,0
19029,0.8571428571428571,0
26027,5,0.14285714285714285
27021,1.5714285714285714,0
29037,29,0
31025,4.285714285714286,0
38017,24,0.14285714285714285
48067,6.857142857142857,0.2857142857142857
16031,7,0
48069,2,0.14285714285714285
37033,0.7142857142857143,0
22025,1.4285714285714286,0
72033,4.714285714285714,0
37035,29.285714285714285,0.42857142857142855
13047,9,0
35003,0,0
36009,0.8571428571428571,0
38019,0.7142857142857143,0
72035,2.857142857142857,0
36011,1.2857142857142858,0
24015,5.857142857142857,0
19031,1,0
29039,0.42857142857142855,0
31027,0,0
72037,1.2857142857142858,0
42027,10.142857142857142,0.14285714285714285
19033,13.571428571428571,0.2857142857142857
8015,9.428571428571429,0
1017,6.714285714285714,0.7142857142857143
48071,13.857142857142858,-0.42857142857142855
17019,23.142857142857142,0.14285714285714285
39021,2.142857142857143,0
29041,0.2857142857142857,0
24017,18.571428571428573,0
51036,0,0
46023,0.14285714285714285,0
45019,162.14285714285714,5.857142857142857
26029,0.2857142857142857,0
12015,40.57142857142857,0.2857142857142857
51037,1.1428571428571428,0
51540,10.571428571428571,0
13049,13.142857142857142,0.14285714285714285
20017,0,0
31029,0,0
13051,128.85714285714286,2
37037,10.285714285714286,0.2857142857142857
13053,2,0
13055,8.285714285714286,0
20019,0,0
36013,1.8571428571428572,0.2857142857142857
35005,9.428571428571429,0
47021,12,0
26031,0.42857142857142855,0
53007,26,0.2857142857142857
36015,0.7142857142857143,0.14285714285714285
36017,2.142857142857143,0
1019,4.857142857142857,0
13057,53.857142857142854,0.2857142857142857
19035,1,0
20021,0.5714285714285714,0
37039,10.428571428571429,0.14285714285714285
40021,14.428571428571429,0
45021,20.285714285714285,1.2857142857142858
48073,21.285714285714285,0.2857142857142857
31031,0.2857142857142857,0
51550,69.42857142857143,0.2857142857142857
33005,0.7142857142857143,0
42029,51.142857142857146,0.2857142857142857
45023,14.285714285714286,0.2857142857142857
47023,5.714285714285714,0
45025,12.571428571428571,0.42857142857142855
51041,36.857142857142854,0.14285714285714285
8017,0,0
20023,0,0
31033,0.2857142857142857,0
19037,1.2857142857142858,0
28017,6.857142857142857,0
5017,9.571428571428571,0.14285714285714285
48075,2.5714285714285716,0
1021,17.571428571428573,0.2857142857142857
26033,0.2857142857142857,0
27023,0.42857142857142855,0
55017,4.714285714285714,0
27025,4,0
50007,2.7142857142857144,0
1023,3.7142857142857144,0
28019,2.2857142857142856,0
40023,1.4285714285714286,0
30015,0,0
37041,5.857142857142857,0
17021,3.4285714285714284,0
21047,7.714285714285714,0.14285714285714285
29043,12,0
32001,1.1428571428571428,0
72039,3.7142857142857144,0
35006,3,0
72041,3.5714285714285716,0
40025,0,0
12017,35.57142857142857,0.42857142857142855
41005,20,0.42857142857142855
22027,3.2857142857142856,0
28021,4.428571428571429,0.14285714285714285
47025,6.428571428571429,0
53009,2,0
26035,2,0
45027,15.714285714285714,0.2857142857142857
42031,0.42857142857142855,0
5019,5.714285714285714,0
16033,0,0
17023,1.8571428571428572,0
18019,20.571428571428573,0
20025,0.42857142857142855,0
21049,1.4285714285714286,0
29045,0,0
32003,929.8571428571429,10.428571428571429
39023,14.142857142857142,0.14285714285714285
46025,0,0
53011,17.428571428571427,0.5714285714285714
55019,2.7142857142857144,0
1025,6.428571428571429,0.2857142857142857
13059,31.571428571428573,0
19039,1.2857142857142858,0
28023,3.5714285714285716,0
51043,0,0
41007,0.5714285714285714,0
1027,6.428571428571429,0.2857142857142857
5021,1.5714285714285714,0.14285714285714285
12019,59.714285714285715,0.5714285714285714
13061,0.2857142857142857,0
17025,0.14285714285714285,0
18021,2.142857142857143,0
19041,0.8571428571428571,0
20027,0.5714285714285714,0
21051,2.4285714285714284,0
27027,5.571428571428571,0
28025,5.857142857142857,0
29047,19.714285714285715,0.8571428571428571
31035,0.8571428571428571,0
37043,3,0
46027,1.1428571428571428,0
47027,1.8571428571428572,0
48077,1,0.14285714285714285
54015,0,0
13063,87,1.1428571428571428
19043,3.142857142857143,0
8019,0.2857142857142857,0
42033,2.2857142857142856,0
16035,1,0
27029,0.14285714285714285,0
1029,3.5714285714285716,0
5023,2.2857142857142856,0
39025,13.714285714285714,0.14285714285714285
5025,2.2857142857142856,0.14285714285714285
37045,26.285714285714285,0.2857142857142857
40027,64.14285714285714,0.2857142857142857
13065,4.142857142857143,0
17027,5.428571428571429,0
18023,2.142857142857143,0
19045,9,0
21053,0.42857142857142855,0
26037,6.857142857142857,0
29049,2.142857142857143,0
36019,1.2857142857142858,0
39027,3,0.2857142857142857
42035,0.8571428571428571,0
20029,0.2857142857142857,0
28027,17.714285714285715,0
40029,1.1428571428571428,0
72043,3.857142857142857,0
13067,242,3.5714285714285716
4003,19.285714285714285,2
48079,0.7142857142857143,0
47029,13.428571428571429,0
4005,19.285714285714285,0.7142857142857143
46029,0.7142857142857143,0
1031,13.571428571428571,0.14285714285714285
13069,23.571428571428573,0.5714285714285714
47031,14,0
20031,0.5714285714285714,0
48081,3.5714285714285716,0
1033,20.857142857142858,0.2857142857142857
29051,11.571428571428571,0
48083,0.42857142857142855,0
17029,10.285714285714286,0.42857142857142855
31037,0.2857142857142857,0
35007,0.2857142857142857,0
45029,12.714285714285714,0.14285714285714285
12021,141.85714285714286,1.5714285714285714
48085,68.85714285714286,0.2857142857142857
48087,0,0
51570,1.1428571428571428,0
48089,3.142857142857143,0.14285714285714285
13071,9.857142857142858,0.14285714285714285
5027,4,0.14285714285714285
12023,118.42857142857143,0.7142857142857143
13073,45,0.42857142857142855
36021,1.2857142857142858,0
41009,1,0
42037,2.4285714285714284,0
53013,0.42857142857142855,0
55021,4.571428571428571,0
39029,5.857142857142857,-0.2857142857142857
37047,7.714285714285714,0.5714285714285714
6011,8.285714285714286,0.2857142857142857
48091,31.714285714285715,2.5714285714285716
20033,0,0
40031,16.571428571428573,0
48093,5.142857142857143,0.14285714285714285
72045,1.5714285714285714,0
48095,0.5714285714285714,0.14285714285714285
22029,5,0
1035,6.428571428571429,0
8021,0,0
6013,196.14285714285714,0.8571428571428571
56009,0,0
5029,1.2857142857142858,0
13075,7,0
17031,568.1428571428571,9.857142857142858
27031,0,0
48097,4.142857142857143,0.42857142857142855
29053,4.428571428571429,0
33007,0.2857142857142857,0
41011,1.4285714285714286,0
1037,2,0.14285714285714285
28029,10.714285714285714,0.14285714285714285
72047,5,0
46031,0.14285714285714285,0
36023,2.2857142857142856,0
48099,18.571428571428573,0.2857142857142857
39031,1.8571428571428572,0.14285714285714285
8023,0,0
48101,0.42857142857142855,0.14285714285714285
40033,0.7142857142857143,0
27033,1.2857142857142858,0
1039,10.714285714285714,0.42857142857142855
28031,10.428571428571429,0.14285714285714285
51580,0.42857142857142855,0
13077,27.285714285714285,0
20035,3.142857142857143,0
53015,7.142857142857143,0.42857142857142855
40035,3,0
51045,0.5714285714285714,0
5031,30.142857142857142,0.42857142857142855
48103,0.14285714285714285,-1.1428571428571428
37049,11.714285714285714,0
5033,14.714285714285714,0
13079,2.142857142857143,0
17033,0.5714285714285714,0
18025,0.42857142857142855,0
19047,2,0
20037,3.2857142857142856,0
26039,0.8571428571428571,0
29055,0.42857142857142855,0
39033,0.8571428571428571,0
42039,0.8571428571428571,0
55023,0.7142857142857143,0
40037,20.285714285714285,0.42857142857142855
1041,5.142857142857143,0
13081,1.1428571428571428,0.14285714285714285
5035,20.142857142857142,0.2857142857142857
21055,0.2857142857142857,0
47033,8.428571428571429,0
48105,3.5714285714285716,0.14285714285714285
41013,0.7142857142857143,0
56011,0,0
48107,2.142857142857143,-0.14285714285714285
5037,4.857142857142857,0
27035,4.285714285714286,0
8025,0,0
48109,0.2857142857142857,0.14285714285714285
72049,0.7142857142857143,0
1043,22.857142857142858,0.42857142857142855
51047,3.2857142857142856,0
17035,0.2857142857142857,0.14285714285714285
21057,1.4285714285714286,0
23005,7.571428571428571,0
34011,11.142857142857142,0.2857142857142857
37051,65.28571428571429,0.2857142857142857
42041,17,0.14285714285714285
47035,9.142857142857142,0
51049,0.42857142857142855,0
31039,0.8571428571428571,0
37053,2.4285714285714284,0
35009,11.857142857142858,0.14285714285714285
41015,0.5714285714285714,0
8027,0,0
16037,0,0
30017,0.8571428571428571,0.2857142857142857
31041,0.42857142857142855,0
40039,5.857142857142857,0
46033,0.14285714285714285,0
39035,158.57142857142858,4.142857142857143
13083,1.7142857142857142,0
29057,1,0
27037,61,0.2857142857142857
31043,2.857142857142857,0.2857142857142857
1045,22.285714285714285,1.8571428571428572
48111,3.2857142857142856,0.5714285714285714
1047,9.285714285714286,1.1428571428571428
5039,4,0
19049,13.714285714285714,0
29059,1.7142857142857142,0
48113,714.5714285714286,12.142857142857142
55025,45.42857142857143,0.2857142857142857
51590,10.428571428571429,0
37055,3.142857142857143,0
39037,2.142857142857143,0
45031,23.714285714285715,1.5714285714285714
42043,19.857142857142858,0.42857142857142855
37057,15.142857142857142,0
47037,261.7142857142857,3.142857142857143
37059,2.7142857142857144,0
18027,5.428571428571429,0.2857142857142857
21059,10.714285714285714,0
29061,0.42857142857142855,0
19051,0.2857142857142857,0
49011,52.714285714285715,0.5714285714285714
46035,1.4285714285714286,0
31045,0,0
13085,5.571428571428571,0
30021,0.14285714285714285,0
31047,4.285714285714286,0.14285714285714285
48115,3,0.42857142857142855
46037,0.2857142857142857,0
35011,0,0
22031,10.142857142857142,0.14285714285714285
17039,0.2857142857142857,0
1049,25.857142857142858,0.14285714285714285
13089,220.57142857142858,2.5714285714285716
17037,10.142857142857142,0.2857142857142857
18033,3.7142857142857144,0
29063,1.1428571428571428,0
47041,12.142857142857142,0
12027,18.285714285714285,0
28033,27.714285714285715,0.14285714285714285
48123,27.857142857142858,0.7142857142857143
48117,7.285714285714286,-0.14285714285714285
18029,10.714285714285714,0.2857142857142857
13087,20.428571428571427,0
18031,2.7142857142857144,0
19053,0.2857142857142857,0
20039,0.14285714285714285,0
47039,6.857142857142857,0
30023,0.8571428571428571,0
39039,5.428571428571429,0
6015,2.857142857142857,0
18035,8.142857142857142,0
19055,1.8571428571428572,0
36025,0.8571428571428571,0
39041,19.428571428571427,0.2857142857142857
40041,11.285714285714286,0
42045,75.28571428571429,1.1428571428571428
8029,1.4285714285714286,0
26041,1.4285714285714286,0
48119,0.14285714285714285,0
2068,0,0
29065,-0.14285714285714285,0
48121,158.57142857142858,3.7142857142857144
8031,122.14285714285714,1.1428571428571428
19057,2.142857142857143,0
41017,14.285714285714286,0.5714285714285714
5041,2.4285714285714284,0.14285714285714285
31049,0,0
46039,0.42857142857142855,0
40043,0,0
46041,1.1428571428571428,0
48125,0,0.14285714285714285
51051,0.8571428571428571,0
38021,0.2857142857142857,0
19059,2.2857142857142856,0
20041,0.7142857142857143,0
26043,1.1428571428571428,0
47043,16,0.14285714285714285
45033,8.714285714285714,0.2857142857142857
48127,5.428571428571429,0
51053,3.4285714285714284,0
